TIMESTAMP,ContextTokens,GeneratedTokens
2024-01-01 00:42:17.680862,31000,124
2024-01-01 00:42:17.696858,10462,465
2024-01-01 00:42:17.782210,5465,152
2024-01-01 00:42:17.954004,19888,399
2024-01-01 00:42:18.043096,1613,405
2024-01-01 00:42:18.198300,22995,513
2024-01-01 00:42:18.258405,3110,17
2024-01-01 00:42:18.634569,19709,465
2024-01-01 00:42:18.657846,6257,3
2024-01-01 00:42:18.688293,1144,400
2024-01-01 00:42:18.772773,1221,339
2024-01-01 00:42:18.920149,10289,194
2024-01-01 00:42:19.073316,6404,3
2024-01-01 00:42:19.434714,6564,35
2024-01-01 00:42:19.447901,7121,35
2024-01-01 00:42:19.595076,1008,713
2024-01-01 00:42:19.866608,22793,2000
2024-01-01 00:42:20.264373,24342,551
2024-01-01 00:42:20.279668,6166,3
2024-01-01 00:42:20.527711,2797,206
2024-01-01 00:42:20.908283,6168,3
2024-01-01 00:42:21.040120,1280,436
2024-01-01 00:42:21.119946,7445,3
2024-01-01 00:42:21.155226,3154,23
2024-01-01 00:42:21.162731,900,363
2024-01-01 00:42:21.249663,1131,298
2024-01-01 00:42:21.450511,1230,379
2024-01-01 00:42:21.476298,6210,548
2024-01-01 00:42:21.966814,4058,20
2024-01-01 00:42:22.372732,948,233
2024-01-01 00:42:22.526509,4175,24
2024-01-01 00:42:22.542887,6364,3
2024-01-01 00:42:22.913680,6572,3
2024-01-01 00:42:23.035616,3178,19
2024-01-01 00:42:23.112035,5316,442
2024-01-01 00:42:23.163819,6481,3
2024-01-01 00:42:23.338658,4605,543
2024-01-01 00:42:23.430041,23624,419
2024-01-01 00:42:23.597471,1738,334
2024-01-01 00:42:23.705167,4505,231
2024-01-01 00:42:23.721836,7442,1
2024-01-01 00:42:23.931626,8241,1
2024-01-01 00:42:24.091074,7509,3
2024-01-01 00:42:24.326343,5996,281
2024-01-01 00:42:24.337426,6562,22
2024-01-01 00:42:24.384286,3251,21
2024-01-01 00:42:24.533597,994,462
2024-01-01 00:42:24.672735,986,15
2024-01-01 00:42:24.712764,6324,3
2024-01-01 00:42:24.877062,16300,257
2024-01-01 00:42:24.988075,4065,20
2024-01-01 00:42:24.993633,4420,391
2024-01-01 00:42:25.118599,896,627
2024-01-01 00:42:25.515566,3137,18
2024-01-01 00:42:25.537121,1832,462
2024-01-01 00:42:25.875809,6629,3
2024-01-01 00:42:26.114338,3135,17
2024-01-01 00:42:26.123089,3144,16
2024-01-01 00:42:26.174177,6650,3
2024-01-01 00:42:26.390559,3148,22
2024-01-01 00:42:26.535013,1489,575
2024-01-01 00:42:26.653584,6388,3
2024-01-01 00:42:26.879678,3128,18
2024-01-01 00:42:26.942638,6174,28
2024-01-01 00:42:26.996283,7310,3
2024-01-01 00:42:27.019118,6657,3
2024-01-01 00:42:27.044374,1499,613
2024-01-01 00:42:27.058697,6527,26
2024-01-01 00:42:27.068091,6645,3
2024-01-01 00:42:27.076440,6915,3
2024-01-01 00:42:27.333108,16112,436
2024-01-01 00:42:27.354980,1764,316
2024-01-01 00:42:27.396325,6937,35
2024-01-01 00:42:27.473742,3143,18
2024-01-01 00:42:27.785741,15187,477
2024-01-01 00:42:27.836684,11808,559
2024-01-01 00:42:28.028241,4122,24
2024-01-01 00:42:28.075739,7104,3
2024-01-01 00:42:28.102130,6175,35
2024-01-01 00:42:28.200219,6746,31
2024-01-01 00:42:28.387240,907,456
2024-01-01 00:42:28.625010,6647,30
2024-01-01 00:42:28.677080,9901,3
2024-01-01 00:42:28.867306,1612,373
2024-01-01 00:42:28.891486,7272,18
2024-01-01 00:42:28.980927,6949,305
2024-01-01 00:42:28.990515,3429,20
2024-01-01 00:42:29.065711,7382,3
2024-01-01 00:42:29.089314,7119,493
2024-01-01 00:42:29.095612,25397,265
2024-01-01 00:42:29.337614,6540,3
2024-01-01 00:42:29.425892,6171,27
2024-01-01 00:42:29.468807,6643,35
2024-01-01 00:42:29.565845,6166,3
2024-01-01 00:42:29.639617,7353,25
2024-01-01 00:42:29.942225,6236,3
2024-01-01 00:42:30.262717,17976,80
2024-01-01 00:42:30.263242,6317,3
2024-01-01 00:42:30.440327,3149,22
2024-01-01 00:42:30.624214,6962,25
2024-01-01 00:42:30.868456,15848,727
2024-01-01 00:42:30.884210,3258,16
2024-01-01 00:42:31.071297,6169,26
2024-01-01 00:42:31.086350,7503,3
2024-01-01 00:42:31.222435,6706,31
2024-01-01 00:42:31.250368,4237,22
2024-01-01 00:42:31.292912,4328,448
2024-01-01 00:42:31.310814,9580,3
2024-01-01 00:42:31.472290,7223,3
2024-01-01 00:42:31.486769,2050,460
2024-01-01 00:42:31.879951,6169,25
2024-01-01 00:42:31.922669,6962,3
2024-01-01 00:42:32.009624,6864,26
2024-01-01 00:42:32.115137,7323,3
2024-01-01 00:42:32.354066,3161,17
2024-01-01 00:42:32.358546,3029,20
2024-01-01 00:42:32.440277,6875,3
2024-01-01 00:42:32.506404,6180,3
2024-01-01 00:42:32.893116,6981,3
2024-01-01 00:42:32.951024,11579,127
2024-01-01 00:42:33.335950,6885,3
2024-01-01 00:42:33.345268,896,111
2024-01-01 00:42:33.733986,3619,944
2024-01-01 00:42:33.813579,3203,30
2024-01-01 00:42:34.106256,898,546
2024-01-01 00:42:34.134473,37730,203
2024-01-01 00:42:34.159448,7339,3
2024-01-01 00:42:34.481259,16295,101
2024-01-01 00:42:34.532895,7200,3
2024-01-01 00:42:34.550314,6966,1
2024-01-01 00:42:34.584990,6901,37
2024-01-01 00:42:34.944866,7279,3
2024-01-01 00:42:35.001865,6191,3
2024-01-01 00:42:35.218230,6168,3
2024-01-01 00:42:35.449690,7116,3
2024-01-01 00:42:35.658631,118792,370
2024-01-01 00:42:35.732694,3153,18
2024-01-01 00:42:35.759928,6534,3
2024-01-01 00:42:35.864385,7168,3
2024-01-01 00:42:36.449222,7259,3
2024-01-01 00:42:36.475557,6331,246
2024-01-01 00:42:36.810928,7045,3
2024-01-01 00:42:37.067705,2469,38
2024-01-01 00:42:37.229052,1175,136
2024-01-01 00:42:37.530030,1565,86
2024-01-01 00:42:37.748916,1047,88
2024-01-01 00:42:37.829678,48437,380
2024-01-01 00:42:37.867223,11379,911
2024-01-01 00:42:38.173297,6275,3
2024-01-01 00:42:38.387307,3293,79
2024-01-01 00:42:38.387718,1082,150
2024-01-01 00:42:38.862933,17320,173
2024-01-01 00:42:39.236484,3040,18
2024-01-01 00:42:39.302469,7060,3
2024-01-01 00:42:39.529858,7191,3
2024-01-01 00:42:39.586189,7199,3
2024-01-01 00:42:40.011142,1088,513
2024-01-01 00:42:40.112255,6473,3
2024-01-01 00:42:40.134750,7054,27
2024-01-01 00:42:40.278394,7114,36
2024-01-01 00:42:40.280104,2101,470
2024-01-01 00:42:40.963436,3037,17
2024-01-01 00:42:41.356519,3488,456
2024-01-01 00:42:41.604689,7692,45
2024-01-01 00:42:41.807148,5985,87
2024-01-01 00:42:42.332010,8918,138
2024-01-01 00:42:42.460581,6125,440
2024-01-01 00:42:42.472837,3604,20
2024-01-01 00:42:42.492724,3220,20
2024-01-01 00:42:42.662204,3462,484
2024-01-01 00:42:42.826305,7193,28
2024-01-01 00:42:43.118254,7343,3
2024-01-01 00:42:43.181723,6582,37
2024-01-01 00:42:43.381839,6166,3
2024-01-01 00:42:43.396616,7802,3
2024-01-01 00:42:43.473866,4372,24
2024-01-01 00:42:43.590733,893,486
2024-01-01 00:42:43.623417,6761,33
2024-01-01 00:42:43.637212,3138,20
2024-01-01 00:42:43.887095,14449,6
2024-01-01 00:42:43.930648,7895,863
2024-01-01 00:42:43.969184,41114,385
2024-01-01 00:42:45.311747,20894,342
2024-01-01 00:42:45.580203,34427,490
2024-01-01 00:42:46.170789,4994,238
2024-01-01 00:42:46.295276,6493,372
2024-01-01 00:42:46.486447,1693,529
2024-01-01 00:42:46.595044,11132,262
2024-01-01 00:42:46.961049,6413,3
2024-01-01 00:42:47.102463,6924,3
2024-01-01 00:42:47.426427,3989,1554
2024-01-01 00:42:47.447730,7256,28
2024-01-01 00:42:47.629051,1039,128
2024-01-01 00:42:47.745211,6841,28
2024-01-01 00:42:47.831526,11961,312
2024-01-01 00:42:48.225790,6667,3
2024-01-01 00:42:48.308403,3167,18
2024-01-01 00:42:48.593266,1532,679
2024-01-01 00:42:49.027250,3051,20
2024-01-01 00:42:49.546785,6166,25
2024-01-01 00:42:49.666383,7274,26
2024-01-01 00:42:49.747108,6769,3
2024-01-01 00:42:49.839616,7109,3
2024-01-01 00:42:49.937592,7255,3
2024-01-01 00:42:49.939360,9767,3
2024-01-01 00:42:50.176171,9672,509
2024-01-01 00:42:50.450577,6836,3
2024-01-01 00:42:50.537845,13463,339
2024-01-01 00:42:50.659699,2955,173
2024-01-01 00:42:50.846954,6771,1
2024-01-01 00:42:50.896644,16890,198
2024-01-01 00:42:51.113269,6863,30
2024-01-01 00:42:51.380062,6585,36
2024-01-01 00:42:51.444561,6952,3
2024-01-01 00:42:51.757223,7142,3
2024-01-01 00:42:51.957920,1285,294
2024-01-01 00:42:52.274440,7158,51
2024-01-01 00:42:52.384091,6523,3
2024-01-01 00:42:52.496921,7325,3
2024-01-01 00:42:52.576229,3156,22
2024-01-01 00:42:52.812229,7211,3
2024-01-01 00:42:53.025159,2557,282
2024-01-01 00:42:53.055848,6679,25
2024-01-01 00:42:53.276747,3734,483
2024-01-01 00:42:53.552798,3138,20
2024-01-01 00:42:53.682012,3128,20
2024-01-01 00:42:53.775008,6163,3
2024-01-01 00:42:53.798687,919,159
2024-01-01 00:42:53.946827,3125,18
2024-01-01 00:42:53.975037,6659,3
2024-01-01 00:42:53.993304,7448,3
2024-01-01 00:42:54.007381,7144,3
2024-01-01 00:42:54.082803,7739,3
2024-01-01 00:42:54.114805,15910,400
2024-01-01 00:42:54.430689,6635,3
2024-01-01 00:42:54.478894,6550,27
2024-01-01 00:42:55.029057,18387,399
2024-01-01 00:42:55.302805,897,943
2024-01-01 00:42:55.474774,6182,27
2024-01-01 00:42:55.549083,20370,701
2024-01-01 00:42:55.552970,6818,3
2024-01-01 00:42:55.681893,2470,698
2024-01-01 00:42:55.833552,6802,3
2024-01-01 00:42:56.024475,6693,43
2024-01-01 00:42:56.229800,7331,27
2024-01-01 00:42:56.578147,7235,34
2024-01-01 00:42:56.686322,7497,3
2024-01-01 00:42:57.727775,893,594
2024-01-01 00:42:58.289104,3620,305
2024-01-01 00:42:58.291514,6933,32
2024-01-01 00:42:58.307233,6257,39
2024-01-01 00:42:58.355234,1924,642
2024-01-01 00:42:58.471898,3110,21
2024-01-01 00:42:58.671576,3442,73
2024-01-01 00:42:58.676440,2616,265
2024-01-01 00:42:58.715733,7959,3
2024-01-01 00:42:58.769869,1011,370
2024-01-01 00:42:58.932732,6683,27
2024-01-01 00:42:59.084116,6990,3
2024-01-01 00:43:00.145751,4393,441
2024-01-01 00:43:00.397990,6167,24
2024-01-01 00:43:00.479320,1915,8
2024-01-01 00:43:00.630321,920,772
2024-01-01 00:43:00.909125,6776,3
2024-01-01 00:43:01.083904,2081,108
2024-01-01 00:43:01.316513,12230,82
2024-01-01 00:43:01.703115,6174,3
2024-01-01 00:43:01.874163,6698,3
2024-01-01 00:43:01.949074,5081,555
2024-01-01 00:43:01.976655,1613,202
2024-01-01 00:43:01.984434,7777,3
2024-01-01 00:43:02.060339,17651,308
2024-01-01 00:43:02.174239,891,58
2024-01-01 00:43:02.537631,1848,554
2024-01-01 00:43:02.625262,5767,148
2024-01-01 00:43:02.712445,17571,423
2024-01-01 00:43:02.726040,5686,364
2024-01-01 00:43:02.757452,6833,3
2024-01-01 00:43:02.789224,6714,28
2024-01-01 00:43:02.808163,27535,89
2024-01-01 00:43:02.993438,75011,1998
2024-01-01 00:43:03.016751,894,365
2024-01-01 00:43:03.041197,7432,483
2024-01-01 00:43:03.392572,6107,75
2024-01-01 00:43:03.824004,18037,1312
2024-01-01 00:43:03.914315,3857,20
2024-01-01 00:43:04.035657,5611,475
2024-01-01 00:43:04.205761,5025,17
2024-01-01 00:43:04.455945,3224,20
2024-01-01 00:43:04.521819,3182,18
2024-01-01 00:43:04.656463,6179,3
2024-01-01 00:43:04.953693,8383,3
2024-01-01 00:43:05.066146,7521,3
2024-01-01 00:43:05.136885,7959,3
2024-01-01 00:43:05.286915,6131,688
2024-01-01 00:43:05.471288,59044,423
2024-01-01 00:43:05.597809,3147,23
2024-01-01 00:43:05.617822,3052,500
2024-01-01 00:43:05.724340,4735,399
2024-01-01 00:43:06.070719,6169,26
2024-01-01 00:43:06.158829,7105,3
2024-01-01 00:43:06.174749,6872,3
2024-01-01 00:43:06.267440,6546,286
2024-01-01 00:43:06.311323,5148,522
2024-01-01 00:43:06.322275,18604,367
2024-01-01 00:43:06.479552,6236,3
2024-01-01 00:43:06.492007,30160,169
2024-01-01 00:43:06.734038,6176,31
2024-01-01 00:43:06.763228,5679,345
2024-01-01 00:43:06.898749,45953,235
2024-01-01 00:43:07.176016,4315,168
2024-01-01 00:43:07.179403,6998,3
2024-01-01 00:43:07.207550,82354,232
2024-01-01 00:43:07.219645,3555,20
2024-01-01 00:43:07.424788,6376,3
2024-01-01 00:43:07.623854,6664,33
2024-01-01 00:43:07.718881,1373,500
2024-01-01 00:43:07.874260,6488,3
2024-01-01 00:43:07.969138,19927,326
2024-01-01 00:43:08.290813,6168,25
2024-01-01 00:43:08.326629,22609,540
2024-01-01 00:43:08.384913,3121,16
2024-01-01 00:43:08.411779,3155,20
2024-01-01 00:43:08.441655,6949,3
2024-01-01 00:43:08.445773,4099,18
2024-01-01 00:43:08.617258,6980,31
2024-01-01 00:43:08.662958,97091,455
2024-01-01 00:43:09.113606,6171,29
2024-01-01 00:43:09.169938,5630,497
2024-01-01 00:43:09.178147,6169,3
2024-01-01 00:43:09.258781,7276,3
2024-01-01 00:43:09.646064,6172,3
2024-01-01 00:43:09.782698,7012,41
2024-01-01 00:43:09.856858,6910,3
2024-01-01 00:43:09.920997,6515,3
2024-01-01 00:43:10.393070,6167,24
2024-01-01 00:43:10.598426,6510,44
2024-01-01 00:43:10.846666,5541,451
2024-01-01 00:43:10.853479,5616,305
2024-01-01 00:43:10.930792,2517,43
2024-01-01 00:43:11.009810,6596,3
2024-01-01 00:43:11.026835,3157,16
2024-01-01 00:43:11.058973,6972,23
2024-01-01 00:43:11.065238,902,88
2024-01-01 00:43:11.358742,7165,407
2024-01-01 00:43:11.687000,12495,396
2024-01-01 00:43:11.835195,37288,208
2024-01-01 00:43:11.882604,6463,24
2024-01-01 00:43:12.032100,2223,510
2024-01-01 00:43:12.225703,13793,424
2024-01-01 00:43:12.400164,1556,860
2024-01-01 00:43:12.468285,4714,23
2024-01-01 00:43:12.596824,19415,415
2024-01-01 00:43:12.618930,7004,3
2024-01-01 00:43:12.803711,6265,3
2024-01-01 00:43:12.988229,8829,3
2024-01-01 00:43:13.072096,8240,3
2024-01-01 00:43:13.118877,6488,232
2024-01-01 00:43:13.303927,7163,3
2024-01-01 00:43:13.316860,896,365
2024-01-01 00:43:13.322736,3124,18
2024-01-01 00:43:13.355021,8635,374
2024-01-01 00:43:13.387579,6524,3
2024-01-01 00:43:13.594553,3148,20
2024-01-01 00:43:14.168139,6366,27
2024-01-01 00:43:14.305459,7489,3
2024-01-01 00:43:14.380883,3019,17
2024-01-01 00:43:14.581699,6170,28
2024-01-01 00:43:14.680598,2198,927
2024-01-01 00:43:14.803813,3143,19
2024-01-01 00:43:14.990500,3797,20
2024-01-01 00:43:15.004108,6943,29
2024-01-01 00:43:15.339659,4640,502
2024-01-01 00:43:15.417242,22462,730
2024-01-01 00:43:15.435157,6457,3
2024-01-01 00:43:15.459741,10934,487
2024-01-01 00:43:15.493801,905,312
2024-01-01 00:43:15.802585,7101,3
2024-01-01 00:43:15.806273,2120,113
2024-01-01 00:43:16.294843,6692,3
2024-01-01 00:43:17.069123,2623,127
2024-01-01 00:43:17.168975,3922,491
2024-01-01 00:43:17.210100,12611,596
2024-01-01 00:43:17.262464,6166,23
2024-01-01 00:43:17.304433,6605,26
2024-01-01 00:43:17.452930,3897,99
2024-01-01 00:43:17.685924,6173,30
2024-01-01 00:43:17.886831,1185,22
2024-01-01 00:43:17.981968,6282,3
2024-01-01 00:43:18.252975,3116,20
2024-01-01 00:43:18.306143,3206,18
2024-01-01 00:43:18.547894,6460,25
2024-01-01 00:43:18.668021,10870,325
2024-01-01 00:43:18.682642,6637,3
2024-01-01 00:43:19.019773,12328,197
2024-01-01 00:43:19.145807,10298,626
2024-01-01 00:43:19.590570,6546,3
2024-01-01 00:43:19.714651,1708,476
2024-01-01 00:43:19.769599,2809,244
2024-01-01 00:43:19.786794,3117,19
2024-01-01 00:43:19.839965,6958,27
2024-01-01 00:43:20.359010,3130,19
2024-01-01 00:43:20.479721,7098,512
2024-01-01 00:43:20.537023,3029,17
2024-01-01 00:43:20.552991,20902,200
2024-01-01 00:43:20.576755,9099,240
2024-01-01 00:43:20.621154,65537,424
2024-01-01 00:43:20.734700,6916,38
2024-01-01 00:43:20.819143,7093,3
2024-01-01 00:43:20.933207,6254,3
2024-01-01 00:43:21.037840,8328,3
2024-01-01 00:43:21.260886,7848,3
2024-01-01 00:43:21.426703,23526,277
2024-01-01 00:43:21.494378,6627,3
2024-01-01 00:43:21.519653,6727,36
2024-01-01 00:43:21.936615,7688,368
2024-01-01 00:43:22.155941,5295,429
2024-01-01 00:43:22.180258,3174,16
2024-01-01 00:43:22.420625,6965,3
2024-01-01 00:43:22.613168,4703,579
2024-01-01 00:43:22.795292,10062,3
2024-01-01 00:43:22.896465,3307,19
2024-01-01 00:43:23.050688,15385,14
2024-01-01 00:43:23.198742,7770,48
2024-01-01 00:43:23.281630,6651,3
2024-01-01 00:43:23.302619,6734,3
2024-01-01 00:43:23.543908,1837,376
2024-01-01 00:43:23.656393,2968,18
2024-01-01 00:43:23.675788,7033,3
2024-01-01 00:43:23.745637,2507,524
2024-01-01 00:43:23.905505,1999,441
2024-01-01 00:43:23.940580,7276,3
2024-01-01 00:43:23.941834,20737,521
2024-01-01 00:43:24.122384,6959,33
2024-01-01 00:43:24.175964,9610,3
2024-01-01 00:43:24.326960,20309,275
2024-01-01 00:43:24.447592,6835,3
2024-01-01 00:43:24.461163,6640,3
2024-01-01 00:43:24.613924,1354,538
2024-01-01 00:43:24.954376,3144,21
2024-01-01 00:43:25.242007,3167,19
2024-01-01 00:43:25.393946,1058,1007
2024-01-01 00:43:25.461151,1209,600
2024-01-01 00:43:25.701538,14257,457
2024-01-01 00:43:25.745489,47060,719
2024-01-01 00:43:25.996703,6206,3
2024-01-01 00:43:26.168587,6186,30
2024-01-01 00:43:26.246538,6426,25
2024-01-01 00:43:26.474753,6194,38
2024-01-01 00:43:26.717565,6419,25
2024-01-01 00:43:26.849299,960,189
2024-01-01 00:43:27.059469,6635,3
2024-01-01 00:43:27.377966,7553,1291
2024-01-01 00:43:27.574327,6894,3
2024-01-01 00:43:27.574971,6568,3
2024-01-01 00:43:27.603313,912,413
2024-01-01 00:43:27.811286,6424,3
2024-01-01 00:43:27.892505,1790,655
2024-01-01 00:43:28.411720,3213,21
2024-01-01 00:43:28.524033,15448,423
2024-01-01 00:43:28.696997,1180,74
2024-01-01 00:43:28.784843,6163,3
